candidate,person_id,person_id_source,election_ym,prv_code,p_code,list_pos
pedro maria azpiazu uriarte,pid_exact_0026108,person_id_map,200403,48,36,1
josu erkoreka gervasio,pid_exact_0015133,person_id_map,200403,48,36,2
margarita uria etxebarria,pid_exact_0018713,person_id_map,200403,48,36,3
aitor esteban bravo,pid_exact_0000380,person_id_map,200403,48,36,4
ruth martinez munoz,pid_exact_0027980,person_id_map,200403,48,36,5
inaki calvo lopez,pid_exact_0010623,person_id_map,200403,48,36,6
antonio gallarreta ormazabal,pid_exact_0002973,person_id_map,200403,48,36,7
jose antonio rubalcaba quintana,pid_exact_0013269,person_id_map,200403,48,36,8
miren karmele sotres zenarruzabeitia,pid_exact_0024364,person_id_map,200403,48,36,9
igor irigoyen funtes,pid_exact_0010585,person_id_map,200403,48,37,1
amaia martinez ramos,pid_exact_0001378,person_id_map,200403,48,37,2
maria angeles moruno garcia,pid_exact_0018906,person_id_map,200403,48,37,3
alfonso fernandez gonzalez,pid_exact_0001013,person_id_map,200403,48,37,4
joseba fernandez gonzalez,pid_exact_0014825,person_id_map,200403,48,37,5
rosa temino perez,pid_exact_0027767,person_id_map,200403,48,37,6
jose vicente ojinaga bilbao,pid_exact_0014799,person_id_map,200403,48,37,7
david yelamos refoyo,pid_exact_0006227,person_id_map,200403,48,37,8
julia madrazo lavin,pid_exact_0016311,person_id_map,200403,48,37,9
maria dolores arriola lacruz,pid_exact_0020486,person_id_map,200403,48,38,1
gerardo hernando de liras,pid_exact_0009815,person_id_map,200403,48,38,2
maria aurora garamendi magro,pid_exact_0019089,person_id_map,200403,48,38,3
jose angel tunon mota,pid_exact_0013054,person_id_map,200403,48,38,4
maria luisa egurrola escoriaza,pid_exact_0021760,person_id_map,200403,48,38,5
hermann toja landaluce,pid_exact_0010326,person_id_map,200403,48,38,6
begona gorostiza santamaria,pid_exact_0003911,person_id_map,200403,48,38,7
santiago martinez figuroa,pid_exact_0028296,person_id_map,200403,48,38,8
aureliana gomez mansilla,pid_exact_0003641,person_id_map,200403,48,38,9
manul andrino lobo,pid_exact_0017881,person_id_map,200403,48,52,1
santiago jose lapiqu martinez,pid_exact_0028282,person_id_map,200403,48,52,2
jesus ramos mesegur,pid_exact_0012221,person_id_map,200403,48,52,3
jose maria fernando leon,pid_exact_0014361,person_id_map,200403,48,52,4
maria paloma batres casado,pid_exact_0022177,person_id_map,200403,48,52,5
jesus fernando fernandez gil,pid_exact_0012022,person_id_map,200403,48,52,6
orlando fernandez cabrera,pid_exact_0025276,person_id_map,200403,48,52,7
jose alberto garcia falcon,pid_exact_0012971,person_id_map,200403,48,52,8
jose fernando ruiz pisonero,pid_exact_0013538,person_id_map,200403,48,52,9
cesareo urcelay iglesias,pid_exact_0005197,person_id_map,200403,48,53,1
jordi signes romero,pid_exact_0012741,person_id_map,200403,48,53,2
pablo torralbo setien,pid_exact_0025598,person_id_map,200403,48,53,3
adonis montoya garcia,pid_exact_0000129,person_id_map,200403,48,53,4
jesus gimenez olavarriaga,pid_exact_0012047,person_id_map,200403,48,53,5
baldomero german pena gutierrez,pid_exact_0003715,person_id_map,200403,48,53,6
francisco gomez lopez,pid_exact_0008930,person_id_map,200403,48,53,7
julian gomez diego,pid_exact_0016362,person_id_map,200403,48,53,8
carmen argumosa velo,pid_exact_0004737,person_id_map,200403,48,53,9
constantino jose gonzalo morell,pid_exact_0005416,person_id_map,200403,48,65,1
julio adolfo artamendi infante,pid_exact_0016401,person_id_map,200403,48,65,2
ana rosario garcia gomez,pid_exact_0002033,person_id_map,200403,48,65,3
josep esqurra nonell,pid_exact_0015005,person_id_map,200403,48,65,4
carmen vela anton,pid_exact_0004959,person_id_map,200403,48,65,5
angel llopis bravo,pid_exact_0002384,person_id_map,200403,48,65,6
lazaro alberto munoz villasanta,pid_exact_0016836,person_id_map,200403,48,65,7
teresa aranzuqu llamero,pid_exact_0029244,person_id_map,200403,48,65,8
ricardo avelino de santiago unanua,pid_exact_0027203,person_id_map,200403,48,65,9
antonio jose lopez zurita,pid_exact_0003085,person_id_map,200403,48,90,1
lorena daza morato,pid_exact_0017067,person_id_map,200403,48,90,2
angel manul utrero moreno,pid_exact_0002412,person_id_map,200403,48,90,3
tomas bermejo lopez,pid_exact_0029351,person_id_map,200403,48,90,4
jorge vivar casal,pid_exact_0012954,person_id_map,200403,48,90,5
alberto castanera martin,pid_exact_0000528,person_id_map,200403,48,90,6
antonio fernandez pedros,pid_exact_0002951,person_id_map,200403,48,90,7
alvaro galindo collado,pid_exact_0001282,person_id_map,200403,48,90,8
jonathan valenzula lerma,pid_exact_0012641,person_id_map,200403,48,90,9
esther granda caceres,pid_exact_0007739,person_id_map,200403,48,118,1
maria del pilar moreno rodriguz,pid_exact_0020222,person_id_map,200403,48,118,2
maria soraya sanchez munoz,pid_exact_0022641,person_id_map,200403,48,118,3
begona sanchez garzon,pid_exact_0003924,person_id_map,200403,48,118,4
maximiliano elegido gonzalez quvedo,pid_exact_0023602,person_id_map,200403,48,118,5
eva maria ubago castro,pid_exact_0007978,person_id_map,200403,48,118,6
jose luis rodriguz rodriguz,pid_exact_0014025,person_id_map,200403,48,118,7
enriqu suarez bendicho,pid_exact_0007500,person_id_map,200403,48,118,8
maria yolanda bermejo fernandez,pid_exact_0023009,person_id_map,200403,48,118,9
julio albitre polo,pid_exact_0016406,person_id_map,200403,48,121,1
juan jesus beldarrain espina,pid_exact_0015678,person_id_map,200403,48,121,2
alexander arauzo ortiz,pid_exact_0000930,person_id_map,200403,48,121,3
tamara martinez vila,pid_exact_0029167,person_id_map,200403,48,121,4
saray lopez alonso,pid_exact_0028448,person_id_map,200403,48,121,5
melquiades arauzo bocanegra,pid_exact_0023633,person_id_map,200403,48,121,6
maria jesus ortiz arabaolaza,pid_exact_0021336,person_id_map,200403,48,121,7
javier alvarez castro,pid_exact_0011597,person_id_map,200403,48,121,8
amaia paino barreras,pid_exact_0001379,person_id_map,200403,48,121,9
jesus maria perez martinez,pid_exact_0012149,person_id_map,200403,48,128,1
luis javier migul moro,pid_exact_0017475,person_id_map,200403,48,128,2
alfonso calvo fernandez,pid_exact_0000985,person_id_map,200403,48,128,3
jose andres blanco rodriguz,pid_exact_0013008,person_id_map,200403,48,128,4
eunate zalbide perez,pid_exact_0007865,person_id_map,200403,48,128,5
sonia del rio casado,pid_exact_0028940,person_id_map,200403,48,128,6
jon ander carrera oliveira,pid_exact_0012606,person_id_map,200403,48,128,7
benat vinatea elorrieta,pid_exact_0003964,person_id_map,200403,48,128,8
francisco jose fernandez alvarez,pid_exact_0009251,person_id_map,200403,48,128,9
ignacio astarloa huarte mendicoa,pid_exact_0010441,person_id_map,200403,48,130,1
marisa arru bergareche,pid_exact_0023250,person_id_map,200403,48,130,2
rafal carriegas robledo,pid_exact_0026473,person_id_map,200403,48,130,3
cristina ruiz bujedo,pid_exact_0005653,person_id_map,200403,48,130,4
juana iturmendi maguregui,pid_exact_0016194,person_id_map,200403,48,130,5
beatriz calvo fernandez,pid_exact_0003785,person_id_map,200403,48,130,6
antonio merino santamaria,pid_exact_0003188,person_id_map,200403,48,130,7
carlos iturgaiz angulo,pid_exact_0004467,person_id_map,200403,48,130,8
loyola de palacio del valle lersundi,pid_exact_0017169,person_id_map,200403,48,130,9
arantza mendizabal gorostiaga,pid_exact_0003450,person_id_map,200403,48,142,1
jose maria benegas haddad,pid_exact_0014327,person_id_map,200403,48,142,2
eduardo madina munoz,pid_exact_0006718,person_id_map,200403,48,142,3
josu montalban goicochea,pid_exact_0015136,person_id_map,200403,48,142,4
carmen bernabe ubieta,pid_exact_0004744,person_id_map,200403,48,142,5
victor manul urrutia abaigar,pid_exact_0029882,person_id_map,200403,48,142,6
ana belen quijada garrido,pid_exact_0001551,person_id_map,200403,48,142,7
alberto borobia conde,pid_exact_0000513,person_id_map,200403,48,142,8
maria teresa barahona diaz,pid_exact_0022680,person_id_map,200403,48,142,9
ruben cabra izquierdo,pid_exact_0027873,person_id_map,200403,49,24,1
maria bernarda marcos heras,pid_exact_0019208,person_id_map,200403,49,24,2
francisco exposito mohedano,pid_exact_0008902,person_id_map,200403,49,24,3
angel gabriel alvarez garcia botija,pid_exact_0002353,person_id_map,200403,49,25,1
maria rosa garcia lavado,pid_exact_0022439,person_id_map,200403,49,25,2
maria luisa montero de pedro,pid_exact_0021802,person_id_map,200403,49,25,3
alvaro alvarez rodriguz,pid_exact_0001251,person_id_map,200403,49,34,1
mariana mariadel carmen trujillo mendoza,pid_exact_0023042,person_id_map,200403,49,34,2
juan carlos moreno paredes,pid_exact_0015442,person_id_map,200403,49,34,3
jose antonio jimenez garcia,pid_exact_0013164,person_id_map,200403,49,49,1
maria teresa dolado esteban,pid_exact_0022718,person_id_map,200403,49,49,2
migul angel lope blesa,pid_exact_0023884,person_id_map,200403,49,49,3
celestino roman dominguz,pid_exact_0005107,person_id_map,200403,49,52,1
daniel martin salvador,pid_exact_0005845,person_id_map,200403,49,52,2
jose luis gomez dosantos,pid_exact_0013918,person_id_map,200403,49,52,3
david cullar flores,pid_exact_0006008,person_id_map,200403,49,53,1
luis fernando rodriguz comendez,pid_exact_0017423,person_id_map,200403,49,53,2
maria del carmen calderon fernandez,pid_exact_0019820,person_id_map,200403,49,53,3
francisco jose molina martinez,pid_exact_0009285,person_id_map,200403,49,70,1
maria isabel garcia muriel,pid_exact_0021155,person_id_map,200403,49,70,2
manul buron garcia,pid_exact_0017934,person_id_map,200403,49,70,3
didac gonzalez llobet,pid_exact_0006305,person_id_map,200403,49,90,1
yolanda lopez zurita,pid_exact_0030250,person_id_map,200403,49,90,2
cesar garcia de lujan sanchez de purta,pid_exact_0005156,person_id_map,200403,49,90,3
jose luis camacho espina,pid_exact_0013847,person_id_map,200403,49,109,1
ana lopez garcia,pid_exact_0001734,person_id_map,200403,49,109,2
lucas garcia motilva,pid_exact_0017174,person_id_map,200403,49,109,3
pedro maria echanove pasquin,pid_exact_0026112,person_id_map,200403,49,117,1
ana isabel leyra curia,pid_exact_0001682,person_id_map,200403,49,117,2
maria del carmen pasquin moreno,pid_exact_0019984,person_id_map,200403,49,117,3
jose folgado blanco,pid_exact_0013547,person_id_map,200403,49,130,1
elvira velasco morillo,pid_exact_0007083,person_id_map,200403,49,130,2
maria del pilar alvarez sastre,pid_exact_0020170,person_id_map,200403,49,130,3
francisco iglesias carreno,pid_exact_0008957,person_id_map,200403,49,134,1
migul angel santiago fagundez,pid_exact_0023986,person_id_map,200403,49,134,2
jose angel madero francisco,pid_exact_0013040,person_id_map,200403,49,134,3
jesus cuadrado bausela,pid_exact_0011988,person_id_map,200403,49,146,1
inmaculada garcia rioja,pid_exact_0010752,person_id_map,200403,49,146,2
jose marcos fernandez medina,pid_exact_0014301,person_id_map,200403,49,146,3
francisco javier antolin martinez,pid_exact_0008974,person_id_map,200403,49,151,1
susana soto hernandez,pid_exact_0029141,person_id_map,200403,49,151,2
jose vidal marcial banez,pid_exact_0014806,person_id_map,200403,49,151,3
manul de la rocha rodriguz,pid_exact_0017996,person_id_map,200403,49,154,1
roberto benitez alvarez,pid_exact_0027305,person_id_map,200403,49,154,2
antonio aquilino vicente quipo,pid_exact_0002835,person_id_map,200403,49,154,3
pedro angel gallego de la torre,pid_exact_0025911,person_id_map,200403,49,159,1
enriqu serrano berdion,pid_exact_0007498,person_id_map,200403,49,159,2
jesus fernandez villar,pid_exact_0012021,person_id_map,200403,49,159,3
luis rodriguz san leon,pid_exact_0017624,person_id_map,200403,49,165,1
francisco javier segurado lozano,pid_exact_0009185,person_id_map,200403,49,165,2
maria del pilar calvo fernando,pid_exact_0020176,person_id_map,200403,49,165,3
francisco moliner carod,pid_exact_0009395,person_id_map,200403,50,24,1
pedro angel buno guillen,pid_exact_0025910,person_id_map,200403,50,24,2
francisco martes ferrando,pid_exact_0009366,person_id_map,200403,50,24,3
maria pilar fernandez carmona,pid_exact_0022290,person_id_map,200403,50,24,4
enriqu baudin sacacia,pid_exact_0007356,person_id_map,200403,50,24,5
jose migul porras garcia,pid_exact_0014551,person_id_map,200403,50,24,6
arturo andres salvador rubio,pid_exact_0003538,person_id_map,200403,50,24,7
oscar bravo ciprian,pid_exact_0025295,person_id_map,200403,50,25,1
victor jose garcia lopez berges,pid_exact_0029834,person_id_map,200403,50,25,2
francisco jose bautista de matos,pid_exact_0009234,person_id_map,200403,50,25,3
maria jose angurel lamban,pid_exact_0021380,person_id_map,200403,50,25,4
maria magdalena ocana perez de madrid,pid_exact_0021898,person_id_map,200403,50,25,5
migul cu freire,pid_exact_0024059,person_id_map,200403,50,25,6
alfredo garcia horstmann,pid_exact_0001091,person_id_map,200403,50,25,7
jose antonio labordeta subias,pid_exact_0013170,person_id_map,200403,50,27,1
bizen fuster santaliestra,pid_exact_0004077,person_id_map,200403,50,27,2
mar herrero roche,pid_exact_0018456,person_id_map,200403,50,27,3
juan martin exposito,pid_exact_0015985,person_id_map,200403,50,27,4
gregorio briz sanchez,pid_exact_0010041,person_id_map,200403,50,27,5
josefina musulen gimenez,pid_exact_0014965,person_id_map,200403,50,27,6
jose ignacio felices maicas,pid_exact_0013670,person_id_map,200403,50,27,7
carolina donoro calzada,pid_exact_0004985,person_id_map,200403,50,34,1
antonio burillo colas,pid_exact_0002865,person_id_map,200403,50,34,2
sergio diaz garcia,pid_exact_0028590,person_id_map,200403,50,34,3
ismal de luz blazquz,pid_exact_0011244,person_id_map,200403,50,34,4
eduardo jose gimenez vergara,pid_exact_0006708,person_id_map,200403,50,34,5
juan luis palla zarco,pid_exact_0015849,person_id_map,200403,50,34,6
manul martinez nieto,pid_exact_0018221,person_id_map,200403,50,34,7
adolfo lopez marin ordonez,pid_exact_0000107,person_id_map,200403,50,49,1
angel luis galiano del campo,pid_exact_0002396,person_id_map,200403,50,49,2
antonio lucas martinez,pid_exact_0003129,person_id_map,200403,50,49,3
carlos penafiel hernandez,pid_exact_0004595,person_id_map,200403,50,49,4
ceferina mercader serrano,pid_exact_0005098,person_id_map,200403,50,49,5
maria de los angeles perez vinusa,pid_exact_0019739,person_id_map,200403,50,49,6
jose enriqu botella llobregat,pid_exact_0013487,person_id_map,200403,50,49,7
angel luis calvo gil,pid_exact_0002390,person_id_map,200403,50,52,1
victor manul velazquz gonzalez,pid_exact_0029883,person_id_map,200403,50,52,2
daniel moreno espadas,pid_exact_0005864,person_id_map,200403,50,52,3
esperanza diaz gonzalez,pid_exact_0007590,person_id_map,200403,50,52,4
rafala gonzalez casado,pid_exact_0026672,person_id_map,200403,50,52,5
jose emilio rodriguz alvarez,pid_exact_0013480,person_id_map,200403,50,52,6
peregrina rodriguz diaz,pid_exact_0026248,person_id_map,200403,50,52,7
enriqu de mora molina,pid_exact_0007381,person_id_map,200403,50,53,1
pedro diez marin,pid_exact_0025978,person_id_map,200403,50,53,2
tomas lopez lopez,pid_exact_0029383,person_id_map,200403,50,53,3
maria del carmen navarro garcia,pid_exact_0019969,person_id_map,200403,50,53,4
consulo olivares escudero,pid_exact_0005439,person_id_map,200403,50,53,5
manul parodi gallardo,pid_exact_0018272,person_id_map,200403,50,53,6
maria del carmen arroyo gomez,pid_exact_0019798,person_id_map,200403,50,53,7
jose antonio martinez ruiz,pid_exact_0013191,person_id_map,200403,50,65,1
carolina aznar dolado,pid_exact_0004972,person_id_map,200403,50,65,2
antonio jarne lanuza,pid_exact_0003036,person_id_map,200403,50,65,3
jose vidal arnau,pid_exact_0014805,person_id_map,200403,50,65,4
silvia rojas gil,pid_exact_0028831,person_id_map,200403,50,65,5
francisco bonilla ecija,pid_exact_0008813,person_id_map,200403,50,65,6
hernan jan diez,pid_exact_0010350,person_id_map,200403,50,65,7
jose manul alonso plaza,pid_exact_0014087,person_id_map,200403,50,74,1
rosa maria burgos perez,pid_exact_0027620,person_id_map,200403,50,74,2
jorge munoz gonzalez,pid_exact_0012898,person_id_map,200403,50,74,3
yolanda roldan fau,pid_exact_0030268,person_id_map,200403,50,74,4
jose migul velazquz hernandez,pid_exact_0014557,person_id_map,200403,50,74,5
ascension luis roldan,pid_exact_0003583,person_id_map,200403,50,74,6
adolfo barrena salces,pid_exact_0000100,person_id_map,200403,50,74,7
juan marcos lizarbe lasa,pid_exact_0015968,person_id_map,200403,50,76,1
santiago osacar jimenez,pid_exact_0028318,person_id_map,200403,50,76,2
maria mercedes mora diez,pid_exact_0022011,person_id_map,200403,50,76,3
maria natividad pina lusma,pid_exact_0022093,person_id_map,200403,50,76,4
maria teresa pelacho lopez,pid_exact_0022806,person_id_map,200403,50,76,5
andres abellanas sanchez,pid_exact_0002139,person_id_map,200403,50,76,6
maria ines diez antonanzas gonzalez,pid_exact_0021048,person_id_map,200403,50,76,7
enriqu maria moreno salinas,pid_exact_0007453,person_id_map,200403,50,90,1
elena rodriguz roncero,pid_exact_0006897,person_id_map,200403,50,90,2
alberto lungo usano,pid_exact_0000601,person_id_map,200403,50,90,3
sergio fernandez pedros,pid_exact_0028594,person_id_map,200403,50,90,4
maria carmen ruiz romero,pid_exact_0019399,person_id_map,200403,50,90,5
jose luis sanchez miranda,pid_exact_0014039,person_id_map,200403,50,90,6
